Frame_Idx,Hips-T_X,Hips-T_Y,Hips-T_Z,Hips-R_X,Hips-R_Z,Hips-R_Y,RUL-T_X,RUL-T_Y,RUL-T_Z,RUL-R_X,RUL-R_Z,RUL-R_Y,RK-T_X,RK-T_Y,RK-T_Z,RK-R_X,RK-R_Z,RK-R_Y,RF-T_X,RF-T_Y,RF-T_Z,RF-R_X,RF-R_Z,RF-R_Y,LUL-T_X,LUL-T_Y,LUL-T_Z,LUL-R_X,LUL-R_Z,LUL-R_Y,LK-T_X,LK-T_Y,LK-T_Z,LK-R_X,LK-R_Z,LK-R_Y,LF-T_X,LF-T_Y,LF-T_Z,LF-R_X,LF-R_Z,LF-R_Y,Label
995,191.5358428955078,43.96783828735352,-58.93132019042969,-2.0146427154541016,-7.7722816467285165,97.25559997558594,-10.350866317749023,-1.5408374071121216,-0.1281787008047104,-14.463615417480467,1.3180650472640991,0.8388677835464478,-0.07638681679964067,-37.79152297973633,-0.2898014187812805,12.165254592895508,-0.3806112110614777,-6.189318656921388,-0.022202765569090843,-36.121009826660156,-0.17055414617061615,-5.954048156738281,5.930054187774657,-8.761874198913574,10.190911293029783,-1.446563720703125,0.0181963574141264,-9.970870971679688,0.4576153755187988,-5.362946033477783,-0.06773177534341812,-37.93719100952149,-0.0968588963150978,2.069989919662476,-2.0344839096069336,-2.9419989585876465,0.042943958193063736,-36.165340423583984,-0.1087241917848587,0.3765549659729004,6.898029327392577,-1.8509018421173096,9
996,191.56622314453125,43.93506240844727,-58.81842422485352,-1.7692912817001345,-7.733550071716309,97.46209716796876,-10.355475425720217,-1.5252267122268677,-0.1043734848499298,-13.856667518615724,1.102001428604126,0.2969076037406921,-0.056516028940677636,-37.80345916748047,-0.2741745710372925,11.183303833007812,-0.5799165964126587,-5.908846378326416,-0.029324036091566086,-36.13589477539063,-0.16344010829925534,-5.631650924682617,5.8213090896606445,-8.813756942749023,10.175793647766113,-1.458253264427185,0.02415282279253006,-9.893566131591797,0.3603360056877136,-5.656867980957031,-0.06564953178167343,-37.93477630615234,-0.09954825788736343,1.9847896099090576,-2.2161004543304443,-2.753896951675415,0.059400364756584174,-36.1646842956543,-0.1182156503200531,0.43461915850639343,6.835649490356445,-1.973776936531067,9
997,191.60580444335938,43.90356063842773,-58.69601821899414,-1.5396413803100586,-7.697677135467528,97.68368530273438,-10.367132186889648,-1.5140300989151,-0.090690940618515,-13.259449005126953,0.8926956653594971,-0.2656722664833069,-0.06266804039478302,-37.80483627319336,-0.2830759286880493,10.218242645263672,-0.7140726447105408,-6.092729091644287,-0.03745077550411224,-36.12823486328125,-0.18435612320899966,-5.117962837219238,5.624425888061523,-8.221428871154785,10.168082237243652,-1.4700345993041992,0.0277847982943058,-9.846424102783203,0.2296460121870041,-5.9927167892456055,-0.09512536972761154,-37.93135070800781,-0.1022113710641861,1.975571155548096,-2.225567579269409,-2.7422099113464355,0.06136573478579521,-36.16274642944336,-0.11708107590675355,0.4673523902893066,6.5960564613342285,-2.0017960071563716,9
998,191.6327209472656,43.87873077392578,-58.6314811706543,-1.3613100051879885,-7.644498825073242,97.85921478271484,-10.3666353225708,-1.5073727369308472,-0.07790245115756989,-12.603240966796875,0.7525533437728882,-0.8114151358604431,-0.06631174683570862,-37.80257034301758,-0.27841469645500183,9.406704902648926,-0.7451781034469604,-6.117417812347412,-0.03133690729737282,-36.12578201293945,-0.20567891001701355,-4.87228536605835,5.490517139434815,-7.879930973052978,10.161169052124023,-1.476968765258789,0.036294687539339066,-9.78715991973877,0.09200066328048706,-6.293940544128418,-0.12944187223911285,-37.92976379394531,-0.09741052985191344,1.9971110820770264,-2.1458177566528316,-2.720779657363892,0.04694734886288643,-36.16119766235352,-0.11341364681720735,0.4882189929485321,6.301590442657472,-1.9312933683395384,9
999,191.6815490722656,43.884132385253906,-58.5092887878418,-1.2550159692764282,-7.588225841522218,97.93309020996094,-10.366476058959961,-1.49945330619812,-0.04014468938112259,-11.99550724029541,0.7552586197853088,-1.225512146949768,-0.08038415014743805,-37.79570770263672,-0.22280655801296234,8.839418411254883,-0.6981845498085022,-5.960289478302003,-0.08178197592496872,-36.08942031860352,-0.012011604383587835,-4.880761623382568,5.310314655303955,-7.817553520202638,10.163923263549805,-1.4812496900558472,0.038422781974077225,-9.696955680847168,-0.03499722108244896,-6.441038131713867,-0.14933881163597107,-37.93156814575195,-0.08480105549097061,2.0381946563720703,-1.9885538816452024,-2.595404148101806,0.12697239220142365,-36.17507934570313,-0.10313933342695236,0.4526484310626984,5.987694263458253,-2.1123502254486084,0
1000,191.7424468994141,43.88782501220703,-58.38964080810547,-1.2051095962524414,-7.504895687103271,97.93832397460938,-10.366243362426758,-1.4952622652053833,0.0026210423093289137,-11.657271385192873,0.9117855429649352,-1.4883068799972534,-0.1092153862118721,-37.79093933105469,-0.15628135204315186,8.59195613861084,-0.7063084244728088,-5.885802745819093,-0.17197372019290924,-36.08616638183594,0.024136370047926903,-4.8182692527771,5.00439453125,-7.620431900024414,10.171114921569824,-1.4803082942962646,0.036326006054878235,-9.493151664733887,-0.1565476506948471,-6.3905277252197275,-0.16721539199352264,-37.93378829956055,-0.08746057003736496,1.9328769445419312,-1.7509074211120603,-2.5106770992279053,0.25370708107948303,-36.17953872680664,-0.08663966506719589,0.478933185338974,5.64876651763916,-2.2881226539611816,0
1001,191.8082733154297,43.89437103271485,-58.27986526489258,-1.2032532691955566,-7.504961490631103,97.9397430419922,-10.3021240234375,-1.510228395462036,-0.026891756802797318,-11.657099723815918,0.9080471992492676,-1.4878274202346802,-0.011340728029608728,-37.78638458251953,-0.1699553281068802,8.593592643737793,-0.7058319449424744,-5.884319305419923,-0.2167532742023468,-36.089210510253906,0.018161043524742126,-4.861061096191406,5.043265342712402,-7.642346382141112,10.15317440032959,-1.4792910814285278,-0.001290848944336176,-9.491283416748047,-0.15843833982944489,-6.390340328216553,-0.17167113721370694,-37.93641662597656,-0.12205729633569715,1.93150532245636,-1.7527486085891724,-2.5102307796478267,0.3874826729297638,-36.183815002441406,-0.08471662551164627,0.4785536229610443,5.6506829261779785,-2.290109395980835,0
1002,191.8785858154297,43.89793395996094,-58.17840576171875,-1.1928050518035889,-7.341785907745361,97.93621063232422,-10.314416885375977,-1.511979341506958,-0.02207997255027294,-11.541565895080565,1.1511240005493164,-1.6555415391921997,-0.05437021702528,-37.78656005859375,-0.14272440969944,8.562365531921388,-0.8492894172668457,-5.911446571350098,-0.269016295671463,-36.10871887207031,-0.12206748127937316,-4.706981658935547,4.810006141662598,-7.41389274597168,10.169197082519533,-1.4749575853347778,0.011452277190983295,-9.12498950958252,-0.2693130075931549,-6.177959442138673,-0.1905752569437027,-37.938865661621094,-0.10966958850622176,1.7121810913085938,-1.4129515886306765,-2.4846041202545166,0.4886579811573029,-36.18246841430664,-0.07110888510942459,0.5325438380241394,5.263520240783691,-2.6313538551330566,0
1003,191.94232177734372,43.90224075317383,-58.08525085449219,-1.1904189586639404,-7.339736461639403,97.93964385986328,-10.250543594360352,-1.505634069442749,-0.0020859744399785995,-11.539257049560547,1.1467410326004028,-1.6570603847503662,0.009224419482052326,-37.791419982910156,-0.08170521259307861,8.564074516296388,-0.8472291827201843,-5.911488056182861,-0.3067111074924469,-36.12780380249024,-0.2435270696878433,-4.708775520324707,4.809853553771973,-7.4153571128845215,10.147417068481444,-1.4833434820175169,-0.03804873675107956,-9.120950698852539,-0.2717481255531311,-6.179802894592285,-0.19800062477588654,-37.94168472290039,-0.14528653025627136,1.7123056650161743,-1.4128011465072632,-2.4842069149017334,0.6134223937988281,-36.17915344238281,-0.052066996693611145,0.5303249955177307,5.26146936416626,-2.632786273956299,0
1004,192.00537109375,43.90910720825195,-58.004127502441406,-1.199881076812744,-7.106038570404053,97.92570495605469,-10.264405250549316,-1.5089843273162842,-0.02172680012881756,-11.440656661987305,1.3991472721099854,-1.7891194820404053,-0.031156728044152263,-37.79857635498047,-0.09491990506649016,8.568291664123535,-1.0368245840072632,-5.775502681732178,-0.33077314496040344,-36.14806747436523,-0.4068728983402252,-4.531135082244873,4.659055233001709,-7.403764724731445,10.163064956665039,-1.4765578508377075,-0.02231835387647152,-8.636380195617676,-0.3380699455738068,-5.838692665100098,-0.18795406818389893,-37.94414520263672,-0.14251865446567535,1.3823245763778689,-1.1518608331680298,-2.363778114318848,0.7100937366485596,-36.178802490234375,-0.03056331723928452,0.6352297067642212,4.94879674911499,-3.082848310470581,0
1005,192.07220458984372,43.91679763793945,-57.93596649169922,-1.1832014322280884,-6.833924293518066,97.91392517089844,-10.27608871459961,-1.5069838762283323,-0.038567259907722466,-11.220660209655762,1.568861722946167,-1.9450334310531616,-0.07004529982805252,-37.81298828125,-0.1097135841846466,8.535542488098145,-1.1656639575958252,-5.284110069274902,-0.3422683179378509,-36.15520095825195,-0.5254768133163452,-4.544600009918213,4.614695072174072,-7.77567195892334,10.175582885742188,-1.4723676443099976,-0.009990001097321509,-8.079188346862793,-0.3895983397960663,-5.45375919342041,-0.17315760254859924,-37.946067810058594,-0.1341695338487625,1.0024665594100952,-0.9317681193351746,-2.236954927444458,0.7786775827407837,-36.182899475097656,0.0013168100267648695,0.7572685480117798,4.621528625488281,-3.5727324485778813,0
1006,192.15835571289062,43.91688919067383,-57.89017105102539,-1.1320374011993408,-6.564027786254883,97.92863464355469,-10.286725997924805,-1.5020748376846311,-0.04575275629758835,-10.911178588867188,1.6236454248428345,-2.1267082691192627,-0.10185854136943816,-37.83140182495117,-0.11802563816308975,8.45869255065918,-1.1921453475952148,-4.562353610992432,-0.33171266317367554,-36.14414596557617,-0.6015574336051941,-4.559351921081543,4.4719271659851065,-8.326624870300293,10.173694610595703,-1.4711275100708008,0.013159994035959244,-7.543380260467528,-0.4193162620067597,-5.150467872619629,-0.16459320485591888,-37.947410583496094,-0.1167537271976471,0.6379860639572144,-0.7927777171134949,-2.087919950485229,0.8015238642692566,-36.18394470214844,-0.011692293919622898,0.8829830884933472,4.3832364082336435,-4.026376724243163,0
1007,192.2333068847656,43.916259765625,-57.8530387878418,-1.055653691291809,-6.342392921447754,97.97911834716795,-10.287156105041504,-1.4966943264007568,-0.04970201849937439,-10.555091857910156,1.540843486785889,-2.253637790679932,-0.11166246980428696,-37.8485221862793,-0.12183919548988342,8.307212829589844,-1.0691319704055786,-3.9130914211273193,-0.3244200944900513,-36.120399475097656,-0.6302532553672789,-4.683320045471191,4.371802806854248,-8.909250259399414,10.174675941467283,-1.4704687595367432,0.022309711202979088,-7.138197422027588,-0.4282239079475403,-4.98000955581665,-0.14428354799747467,-37.946922302246094,-0.1127333715558052,0.3527500629425049,-0.7489826083183289,-1.875378489494324,0.775748610496521,-36.1934928894043,-0.029083941131830212,1.014038324356079,4.173865795135498,-4.517775058746338,0
1008,192.29437255859372,43.916748046875,-57.82209014892578,-0.95668625831604,-6.18431282043457,98.07194519042969,-10.286340713500977,-1.4882571697235107,-0.04408486559987068,-10.134230613708496,1.3495290279388428,-2.328099012374878,-0.08254309743642807,-37.86370086669922,-0.10993075370788574,8.058594703674316,-0.9589802026748656,-3.906657695770264,-0.2339089959859848,-36.08968353271485,-0.565900981426239,-4.625528335571289,4.285432815551759,-8.863234519958496,10.162720680236816,-1.4742674827575684,0.03065680526196957,-6.907951354980469,-0.4091342985630035,-4.948094844818115,-0.14910508692264554,-37.94495010375977,-0.10560210794210434,0.21766383945941925,-0.7455558776855469,-1.7430963516235352,0.7118188738822937,-36.20774459838867,-0.07430576533079147,1.1202712059020996,3.9406216144561768,-4.756630897521973,0
1009,192.3521728515625,43.9166374206543,-57.78802490234375,-0.8688607811927795,-6.061548709869385,98.21527862548828,-10.280946731567383,-1.4811583757400513,-0.02984340488910675,-9.67746353149414,1.1351381540298462,-2.403295993804932,-0.042798176407814026,-37.874107360839844,-0.08531036227941513,7.73848819732666,-0.8206284642219543,-3.942594766616821,-0.16177181899547574,-36.05719757080078,-0.5037387013435364,-4.745281219482422,4.362621784210205,-8.896402359008789,10.148419380187988,-1.4800941944122314,0.025571120902895927,-6.798836708068848,-0.348389744758606,-5.004745006561278,-0.15460462868213656,-37.94238662719727,-0.11784984916448593,0.16831627488136292,-0.8085173964500427,-1.6644155979156494,0.6343421936035156,-36.22114562988281,-0.12577806413173676,1.2249470949172974,3.7356989383697514,-4.909021854400635,0
1010,192.40550231933597,43.91636657714844,-57.74273681640625,-0.8076474070549011,-5.958017349243164,98.39176177978516,-10.276167869567873,-1.477964997291565,-0.02080066129565239,-9.292404174804688,0.9769003987312316,-2.556661605834961,-0.0028966793324798346,-37.88053894042969,-0.05877583846449853,7.4655418395996085,-0.7226495742797852,-3.945852041244507,-0.08935382217168808,-36.03348922729492,-0.4487622380256653,-4.735335826873778,4.333765983581543,-8.860922813415527,10.131032943725586,-1.4857397079467771,0.01978833414614201,-6.759367942810059,-0.24306946992874146,-5.116725444793701,-0.1749449223279953,-37.940101623535156,-0.12237100303173065,0.22691476345062256,-0.8725597858428955,-1.6532211303710938,0.5493022799491882,-36.23165893554688,-0.16403664648532867,1.253889083862305,3.501898765563965,-5.036700248718262,0
1011,192.4562225341797,43.91699600219727,-57.69438934326172,-0.8076474070549011,-5.958017349243164,98.39176177978516,-10.294217109680176,-1.4965115785598757,-0.06169490516185761,-9.292404174804688,0.9769003987312316,-2.556661605834961,0.00666353153064847,-37.886634826660156,-0.11797868460416795,7.465418815612793,-0.7242133617401123,-3.94434118270874,-0.028780914843082425,-36.01217269897461,-0.4061853587627411,-4.778229713439941,4.372817993164063,-8.881577491760254,10.171075820922852,-1.4811543226242063,0.011882985010743141,-6.757715702056885,-0.2428790479898453,-5.115214824676514,-0.1046983078122139,-37.93883514404297,-0.10809317231178284,0.22527609765529635,-0.8725959658622742,-1.654738187789917,0.492362916469574,-36.23881149291992,-0.20974501967430115,1.2581853866577148,3.496748685836792,-5.034205913543701,0
1012,192.4988555908203,43.91862869262695,-57.64194869995117,-0.7805947065353394,-5.890426635742188,98.59268188476562,-10.28991413116455,-1.4979944229125977,-0.06097555905580521,-8.990874290466309,0.897311806678772,-2.8003833293914795,0.0417778454720974,-37.891334533691406,-0.09450910985469818,7.232652187347412,-0.6875643730163574,-3.8918662071228023,0.02213842608034611,-35.995216369628906,-0.3535190522670746,-4.745969772338867,4.337298393249512,-8.830729484558105,10.154069900512695,-1.4830970764160156,0.005768791772425175,-6.777855396270753,-0.12861625850200653,-5.2546725273132315,-0.12933869659900665,-37.93691635131836,-0.11660195887088776,0.32727673649787903,-0.9282718300819396,-1.6751267910003662,0.4335437417030335,-36.24911117553711,-0.22849486768245694,1.2739547491073608,3.2824454307556152,-5.071380138397217,0
1013,192.53782653808597,43.92184066772461,-57.58831405639648,-0.7800891995429993,-5.88837480545044,98.59466552734376,-10.293399810791016,-1.5136287212371826,-0.09268470108509064,-8.987088203430176,0.8954330086708069,-2.7989323139190674,0.06367777287960052,-37.8956413269043,-0.1430104672908783,7.230921268463135,-0.6872550249099731,-3.8935549259185787,0.058081995695829385,-35.98030471801758,-0.3183912932872772,-4.811052322387695,4.393267154693604,-8.861310958862305,10.18738842010498,-1.4790438413619995,-0.00047073312452994287,-6.775949478149414,-0.13053299486637115,-5.2551374435424805,-0.06972116976976395,-37.9362678527832,-0.10712477564811708,0.32790908217430115,-0.9286474585533142,-1.6746864318847656,0.4004172086715698,-36.256690979003906,-0.26157864928245544,1.27790105342865,3.2792174816131587,-5.0708346366882315,0
1014,192.5764923095703,43.92582321166992,-57.531166076660156,-0.7806243896484375,-5.829466342926025,98.79442596435548,-10.293280601501463,-1.5154875516891482,-0.08563850075006485,-8.7244873046875,0.8718714714050293,-3.1020193099975586,-0.06393115222454071,-37.87746047973633,-0.2775854170322418,6.386187553405763,-0.19470201432704928,-4.2805395126342765,-0.0590493269264698,-35.97138595581055,-0.4997366666793823,-4.077993869781493,3.805362701416016,-8.240880012512207,10.17014217376709,-1.4791845083236694,-0.008236146531999111,-6.795407295227051,-0.033880390226840966,-5.39461612701416,-0.10582534968852997,-37.93545150756836,-0.13232317566871646,0.3811563551425934,-0.9501245617866516,-1.6833308935165403,0.3897891938686371,-36.26465606689453,-0.2788948714733124,1.3132026195526123,3.0828065872192383,-5.178090572357178,0
1015,192.62355041503903,43.9283561706543,-57.47613143920898,-0.796294629573822,-5.74713134765625,98.99656677246094,-10.292596817016602,-1.5181885957717896,-0.0824916735291481,-8.452964782714844,0.8778954148292542,-3.443223237991333,-0.07255876809358598,-37.879676818847656,-0.2637529373168945,6.0623536109924325,-0.1070988029241562,-4.293783187866212,-0.06061311066150665,-35.96684265136719,-0.5506160259246826,-3.9882678985595694,3.7203011512756343,-8.059429168701174,10.164657592773438,-1.477289795875549,-0.010243280790746212,-6.7619266510009775,0.01887157559394836,-5.512701511383057,-0.1304979920387268,-37.93519592285156,-0.13756950199604034,0.4752210974693298,-0.919638991355896,-1.6434627771377563,0.4099998474121094,-36.269622802734375,-0.2697320878505707,1.2958656549453735,2.894648790359497,-5.28477954864502,0
1016,192.6762542724609,43.93102264404297,-57.42951583862305,-0.8224204778671265,-5.6425981521606445,99.18305206298828,-10.290887832641602,-1.521353244781494,-0.07758955657482147,-8.136431694030763,0.9060611128807068,-3.7746078968048096,-0.05204593762755394,-37.88629913330078,-0.21489332616329196,5.839686870574951,-0.1215495765209198,-4.1492042541503915,-0.02011506445705891,-35.96489715576172,-0.539149284362793,-3.9488391876220703,3.644010066986084,-8.027803421020508,10.170553207397461,-1.472118258476257,-0.010065676644444466,-6.6813483238220215,0.031418535858392715,-5.584643840789795,-0.14836375415325165,-37.935001373291016,-0.14967940747737885,0.5043407678604126,-0.8168697357177734,-1.5785374641418457,0.4627546668052673,-36.2796745300293,-0.26084572076797485,1.4223680496215818,2.4658794403076167,-5.530655384063722,0
1017,192.7373809814453,43.93224334716797,-57.39440155029297,-0.8483098745346069,-5.492739677429199,99.35960388183594,-10.292004585266113,-1.522736668586731,-0.07428951561450957,-7.75388765335083,0.9639767408370972,-4.054312229156493,-0.036072034388780594,-37.8925895690918,-0.16683706641197205,5.597755432128906,-0.14799733459949493,-4.045474052429198,0.0033827524166554213,-35.96399307250977,-0.5285472273826599,-3.9979500770568848,3.5890536308288574,-8.012707710266112,10.184874534606934,-1.4671590328216553,-0.001960237743332982,-6.5220375061035165,0.01114964671432972,-5.609860420227051,-0.14890924096107486,-37.93564224243164,-0.14528419077396393,0.5419407486915588,-0.6884147524833679,-1.4305908679962158,0.492813766002655,-36.281166076660156,-0.2567329108715057,1.422668695449829,2.288039207458496,-5.795071601867676,0
1018,192.814208984375,43.93019485473633,-57.365234375,-0.8754039406776428,-5.295179843902588,99.51980590820312,-10.288811683654783,-1.5242475271224976,-0.06563159078359604,-7.330202579498291,1.0785619020462036,-4.242821216583252,-0.10083726048469543,-37.89076614379883,-0.18915294110774994,5.155108451843262,0.05044358596205712,-3.247367143630981,-0.07347796857357025,-35.9633674621582,-0.5774526596069336,-3.820650815963745,3.109550952911377,-8.711318016052246,10.198371887207033,-1.4612210988998413,0.008616333827376366,-6.295891761779785,-0.0006128656095825137,-5.609950065612793,-0.14974722266197205,-37.9365234375,-0.13722915947437286,0.55396568775177,-0.5432841181755066,-1.2072018384933472,0.5128552913665771,-36.278263092041016,-0.2668999135494232,1.42608904838562,2.1117234230041504,-6.172348499298097,0
1019,192.90155029296875,43.926673889160156,-57.343299865722656,-0.8910151124000549,-5.059490203857422,99.67037200927734,-10.294356346130373,-1.525076150894165,-0.0599885880947113,-6.895066738128662,1.231223464012146,-4.361279487609863,-0.12005813419818878,-37.89423751831055,-0.16931448876857758,4.875898838043213,0.027551501989364624,-2.7868075370788574,-0.10898172855377196,-35.96460723876953,-0.6221344470977783,-3.8559000492095943,2.8608663082122803,-9.205129623413086,10.208365440368652,-1.4566844701766968,0.022267548367381096,-6.045714855194093,-0.0006567567470483482,-5.606277942657472,-0.1501481831073761,-37.937843322753906,-0.12053000926971436,0.5857205986976624,-0.4284793138504028,-0.9827100038528442,0.5233285427093506,-36.27207565307617,-0.309592604637146,1.404234766960144,1.986809015274048,-6.512400627136231,0
1020,192.99008178710938,43.92074203491211,-57.32327270507813,-0.8929033279418945,-4.801458358764648,99.81856536865234,-10.302164077758787,-1.5253390073776243,-0.057421077042818076,-6.4552507400512695,1.398654580116272,-4.4586710929870605,-0.13725082576274872,-37.8983039855957,-0.15655966103076935,4.599127292633057,-0.02382655441761017,-2.30816388130188,-0.13826346397399902,-35.964874267578125,-0.6660057902336121,-3.7728650569915767,2.5003228187561035,-9.68530559539795,10.214603424072266,-1.4545823335647583,0.02237400971353054,-5.79468297958374,0.017365846782922745,-5.628219127655028,-0.1516839861869812,-37.939125061035156,-0.10062640905380248,0.6642975211143494,-0.35214087367057795,-0.7473609447479248,0.5233796238899231,-36.26358413696289,-0.3424410820007324,1.3468379974365234,1.8907500505447388,-6.838810920715332,0
1021,193.06719970703125,43.91454315185547,-57.30506896972656,-0.8924076557159424,-4.799460887908936,99.8205108642578,-10.26613998413086,-1.5238860845565796,-0.08071992546319963,-6.451491832733153,1.3969155550003052,-4.45721960067749,-0.0935778021812439,-37.90386581420898,-0.18250420689582825,4.599149703979492,-0.02189006842672825,-2.3099596500396733,-0.1983116865158081,-35.95956420898437,-0.6935325264930725,-3.856895446777344,2.5673158168792725,-9.72126007080078,10.216859817504883,-1.4600796699523926,0.0056156408973038205,-5.79263162612915,0.01701998896896839,-5.630183219909668,-0.1378464698791504,-37.940711975097656,-0.1015230342745781,0.6642975211143494,-0.35214087367057795,-0.7473609447479248,0.5311266779899597,-36.25273895263672,-0.3960539102554321,1.351320505142212,1.8878408670425413,-6.8369669914245605,0
1022,193.14828491210938,43.90523910522461,-57.29485702514648,-0.8776177167892456,-4.529717445373535,99.96085357666016,-10.28003215789795,-1.523800253868103,-0.07590518146753311,-5.986910820007324,1.555101990699768,-4.560992240905762,-0.1138283982872963,-37.90834426879883,-0.17067009210586548,4.300241947174071,-0.06779712438583374,-1.8286094665527344,-0.2335006296634674,-35.954105377197266,-0.7333748340606691,-3.768864631652832,2.1893134117126465,-10.220694541931152,10.21601676940918,-1.4582219123840332,0.0117160240188241,-5.524765968322754,0.04346152022480965,-5.665342807769775,-0.13913172483444214,-37.94237518310547,-0.09128080308437347,0.6829177737236023,-0.31864047050476074,-0.5323933959007263,0.5246516466140747,-36.242042541503906,-0.4505439102649689,1.343463897705078,1.8093644380569456,-7.223663806915282,0
1023,193.21908569335938,43.89521789550781,-57.28656005859375,-0.875774621963501,-4.52986478805542,99.96228790283205,-10.250876426696776,-1.5241060256958008,-0.1045280247926712,-5.986656665802003,1.551441669464111,-4.560629367828369,-0.07008461654186249,-37.91443252563477,-0.19865544140338895,4.3001136779785165,-0.0675402581691742,-1.828673005104065,-0.2947891354560852,-35.94260025024414,-0.7520636320114136,-3.8547029495239262,2.259716272354126,-10.257952690124512,10.216327667236328,-1.461775541305542,-0.0003293371410109103,-5.524594783782959,0.04148394986987114,-5.666727542877197,-0.12585002183914185,-37.944129943847656,-0.08724545687437057,0.6829177737236023,-0.31864047050476074,-0.5323933959007263,0.5245922803878784,-36.229740142822266,-0.5078880190849304,1.3479548692703247,1.8064900636672971,-7.221830368041992,0
1024,193.28648376464844,43.8836555480957,-57.28371810913086,-0.8477624654769897,-4.257640361785889,100.10575103759766,-10.264738082885742,-1.5243675708770752,-0.09990446269512177,-5.494475841522217,1.6858139038085938,-4.7089362144470215,-0.0907597914338112,-37.9195556640625,-0.1807897537946701,3.966439485549927,-0.09059205651283264,-1.3744564056396484,-0.3378166258335113,-35.931671142578125,-0.7837681174278259,-3.783310890197754,1.891669988632202,-10.70249843597412,10.212467193603516,-1.4594079256057741,0.004875912331044674,-5.240418910980225,0.06204210966825485,-5.714323997497559,-0.120577834546566,-37.94552993774414,-0.062379341572523124,0.7450806498527527,-0.32035958766937256,-0.29310643672943115,0.5256640911102295,-36.21979522705078,-0.5244097709655762,1.2723987102508545,1.76902174949646,-7.534153938293457,0
1025,193.3465881347656,43.87261962890625,-57.28330612182617,-0.8041974902153015,-4.006205081939696,100.25023651123048,-10.278647422790527,-1.5223535299301147,-0.09468995034694673,-4.9831743240356445,1.769939661026001,-4.904987335205078,-0.1110909953713417,-37.92364883422852,-0.16270606219768524,3.5804750919342037,-0.07423881441354753,-0.9693613648414612,-0.3680445849895477,-35.91996765136719,-0.8052880764007568,-3.728548288345337,1.5527185201644895,-11.002041816711426,10.20802402496338,-1.4596736431121826,0.008395940065383911,-4.957988739013672,0.06067617237567901,-5.747594356536865,-0.122218057513237,-37.946537017822266,-0.058815769851207726,0.7378569841384888,-0.2859761416912079,-0.2433580905199051,0.5109246373176575,-36.21070098876953,-0.5352014899253845,1.2515463829040527,1.7038418054580688,-7.749862194061278,0
1026,193.3984832763672,43.8619270324707,-57.28308486938477,-0.7599394917488098,-3.793543100357056,100.3900375366211,-10.28847885131836,-1.5199205875396729,-0.08323387801647186,-4.491950988769531,1.814237356185913,-5.119345188140869,-0.12487241625785828,-37.92646789550781,-0.1451287716627121,3.155200958251953,-0.026511861011385918,-0.648678183555603,-0.3774698078632355,-35.90937805175781,-0.8132363557815552,-3.547747611999512,1.1666463613510132,-11.206443786621094,10.203574180603027,-1.460469365119934,0.016189835965633392,-4.697423934936523,0.0560096986591816,-5.7606072425842285,-0.12273062020540235,-37.94757080078125,-0.0540039986371994,0.7295886874198914,-0.24197494983673096,-0.32724663615226746,0.4907617270946503,-36.20266342163086,-0.5290637612342834,1.2015811204910278,1.609885811805725,-7.778523445129394,0
1027,193.4510040283203,43.84973907470703,-57.28524398803711,-0.7175756692886353,-3.606920957565308,100.52922058105469,-10.292154312133787,-1.5177271366119385,-0.07017043232917786,-4.022998809814453,1.8301361799240112,-5.312481880187988,-0.13083022832870486,-37.92843627929688,-0.1282694935798645,2.710306167602539,0.04861300066113472,-0.4182265400886536,-0.4200311899185181,-35.89398193359375,-0.8692648410797119,-3.6304290294647217,1.0226789712905884,-11.43539333343506,10.198301315307617,-1.4613174200057983,0.025379404425621036,-4.450491428375244,0.0594945028424263,-5.75429105758667,-0.12212993949651718,-37.948726654052734,-0.032559935003519065,0.7705188989639282,-0.21399469673633573,-0.4679025411605835,0.4636770486831665,-36.19419860839844,-0.4922974407672882,1.0838587284088137,1.5250459909439087,-7.867393493652344,0
1028,193.5010070800781,43.8390007019043,-57.28602600097656,-0.6875688433647156,-3.4349493980407715,100.6641082763672,-10.29294490814209,-1.5173554420471191,-0.05634192377328873,-3.5911328792572017,1.8411101102828982,-5.487000942230225,-0.1373395472764969,-37.93030166625977,-0.1167074516415596,2.2654798030853267,0.1484900414943695,-0.2426067143678665,-0.4219311773777008,-35.885292053222656,-0.897160530090332,-3.336656332015991,0.6374309062957764,-11.500946998596193,10.19361686706543,-1.4604822397232056,0.03426945209503174,-4.213204860687257,0.09297225624322893,-5.74185037612915,-0.12851671874523166,-37.94972610473633,-0.026853036135435104,0.770706832408905,-0.1853325217962265,-0.7051495313644409,0.42435476183891296,-36.18661880493164,-0.4559969007968903,0.9948150515556335,1.4132848978042605,-7.769148826599121,0
